Coverage_%,Accuracy_ScoreGap,Accuracy_MaxScore,Accuracy_Random
8.453757225433527,28.205128205128204,18.803418803418804,28.205128205128204
8.526011560693641,28.8135593220339,19.491525423728813,28.8135593220339
8.598265895953757,28.57142857142857,19.327731092436977,28.57142857142857
8.670520231213873,28.333333333333332,19.166666666666668,28.333333333333332
8.742774566473988,28.09917355371901,19.00826446280992,28.09917355371901
8.815028901734104,27.86885245901639,18.852459016393443,27.86885245901639
8.88728323699422,27.64227642276423,18.69918699186992,27.64227642276423
8.959537572254336,27.419354838709676,18.548387096774192,27.419354838709676
9.031791907514451,27.200000000000003,18.4,27.200000000000003
9.104046242774565,26.984126984126984,18.253968253968253,26.984126984126984
9.176300578034683,26.77165354330709,18.11023622047244,26.77165354330709
9.248554913294797,27.34375,17.96875,27.34375
9.320809248554914,27.131782945736433,17.829457364341085,27.131782945736433
9.393063583815028,26.923076923076923,17.692307692307693,26.923076923076923
9.465317919075144,27.480916030534353,18.3206106870229,27.480916030534353
9.53757225433526,27.27272727272727,18.181818181818183,27.27272727272727
9.609826589595375,27.819548872180448,18.045112781954884,27.819548872180448
9.68208092485549,27.611940298507463,17.91044776119403,27.611940298507463
9.754335260115607,28.14814814814815,17.77777777777778,28.14814814814815
9.826589595375722,27.941176470588236,17.647058823529413,27.941176470588236
9.898843930635838,27.73722627737226,17.51824817518248,27.73722627737226
9.971098265895954,27.536231884057973,17.391304347826086,27.536231884057973
10.04335260115607,27.33812949640288,17.26618705035971,27.33812949640288
10.115606936416185,27.142857142857142,17.142857142857142,27.142857142857142
10.1878612716763,26.95035460992908,17.02127659574468,26.95035460992908
10.260115606936417,26.76056338028169,16.901408450704224,26.76056338028169
10.332369942196532,27.27272727272727,17.482517482517483,27.27272727272727
10.404624277456648,27.083333333333332,17.36111111111111,27.083333333333332
10.476878612716762,26.89655172413793,17.93103448275862,26.89655172413793
10.54913294797688,26.71232876712329,17.80821917808219,26.71232876712329
10.621387283236993,26.53061224489796,17.687074829931973,26.53061224489796
10.69364161849711,27.027027027027028,17.56756756756757,27.027027027027028
10.765895953757225,27.516778523489933,17.449664429530202,27.516778523489933
10.83815028901734,27.333333333333332,17.333333333333336,27.333333333333332
10.910404624277456,27.1523178807947,17.218543046357617,27.1523178807947
10.982658959537572,26.973684210526315,17.105263157894736,26.973684210526315
11.054913294797688,26.797385620915033,16.99346405228758,26.797385620915033
11.127167630057803,27.27272727272727,16.883116883116884,27.27272727272727
11.199421965317919,27.741935483870968,16.7741935483871,27.741935483870968
11.271676300578035,28.205128205128204,16.666666666666664,28.205128205128204
11.34393063583815,28.662420382165603,16.560509554140125,28.662420382165603
11.416184971098266,28.48101265822785,17.088607594936708,28.48101265822785
11.488439306358382,28.930817610062892,16.9811320754717,28.930817610062892
11.560693641618498,28.749999999999996,16.875,28.749999999999996
11.632947976878613,28.57142857142857,16.77018633540373,28.57142857142857
11.705202312138727,29.01234567901235,16.666666666666664,29.01234567901235
11.777456647398845,29.447852760736197,16.56441717791411,29.447852760736197
11.849710982658959,29.268292682926827,16.463414634146343,29.268292682926827
11.921965317919076,29.6969696969697,16.363636363636363,29.6969696969697
11.99421965317919,30.120481927710845,16.867469879518072,30.120481927710845
12.066473988439306,29.94011976047904,17.365269461077844,29.94011976047904
12.138728323699421,29.761904761904763,17.261904761904763,29.761904761904763
12.210982658959537,29.585798816568047,17.159763313609467,29.585798816568047
12.283236994219653,29.411764705882355,17.058823529411764,29.411764705882355
12.355491329479769,29.239766081871345,16.95906432748538,29.239766081871345
12.427745664739884,29.069767441860467,16.86046511627907,29.069767441860467
12.5,28.901734104046245,17.341040462427745,28.901734104046245
12.572254335260116,28.735632183908045,17.24137931034483,28.735632183908045
12.644508670520233,28.57142857142857,17.71428571428571,28.57142857142857
12.716763005780345,28.40909090909091,18.181818181818183,28.40909090909091
12.789017341040463,28.24858757062147,18.07909604519774,28.24858757062147
12.861271676300579,28.651685393258425,17.97752808988764,28.651685393258425
12.933526011560694,28.49162011173184,17.877094972067038,28.49162011173184
13.005780346820808,28.333333333333332,17.77777777777778,28.333333333333332
13.078034682080924,28.176795580110497,17.67955801104972,28.176795580110497
13.150289017341041,28.021978021978022,17.582417582417584,28.021978021978022
13.222543352601157,27.86885245901639,17.48633879781421,27.86885245901639
13.294797687861271,28.26086956521739,17.391304347826086,28.26086956521739
13.367052023121387,28.64864864864865,17.2972972972973,28.64864864864865
13.439306358381502,28.49462365591398,17.20430107526882,28.49462365591398
13.51156069364162,28.342245989304814,17.647058823529413,28.342245989304814
13.583815028901732,28.191489361702125,17.5531914893617,28.191489361702125
13.65606936416185,28.04232804232804,17.46031746031746,28.04232804232804
13.728323699421965,27.89473684210526,17.36842105263158,27.89473684210526
13.800578034682081,27.748691099476442,17.277486910994764,27.748691099476442
13.872832369942195,27.604166666666668,17.1875,27.604166666666668
13.94508670520231,27.979274611398964,17.098445595854923,27.979274611398964
14.017341040462428,27.835051546391753,17.010309278350515,27.835051546391753
14.089595375722544,27.692307692307693,16.923076923076923,27.692307692307693
14.16184971098266,27.55102040816326,17.346938775510203,27.55102040816326
14.234104046242773,27.918781725888326,17.258883248730964,27.918781725888326
14.30635838150289,27.77777777777778,17.17171717171717,27.77777777777778
14.378612716763007,27.63819095477387,17.08542713567839,27.63819095477387
14.450867052023122,27.500000000000004,17.0,27.500000000000004
14.523121387283236,27.363184079601986,16.91542288557214,27.363184079601986
14.595375722543352,27.22772277227723,16.831683168316832,27.22772277227723
14.667630057803468,27.093596059113302,16.748768472906402,27.093596059113302
14.739884393063585,27.450980392156865,16.666666666666664,27.450980392156865
14.8121387283237,27.31707317073171,17.073170731707318,27.31707317073171
14.884393063583815,27.669902912621357,16.990291262135923,27.669902912621357
14.95664739884393,27.536231884057973,16.908212560386474,27.536231884057973
15.028901734104046,27.403846153846157,16.826923076923077,27.403846153846157
15.10115606936416,27.27272727272727,16.74641148325359,27.27272727272727
15.173410404624278,27.61904761904762,16.666666666666664,27.61904761904762
15.245664739884393,27.488151658767773,16.587677725118482,27.488151658767773
15.31791907514451,27.830188679245282,16.50943396226415,27.830188679245282
15.390173410404625,27.699530516431924,16.431924882629108,27.699530516431924
15.462427745664739,27.570093457943923,16.355140186915886,27.570093457943923
15.534682080924856,27.44186046511628,16.74418604651163,27.44186046511628
15.606936416184972,27.314814814814813,16.666666666666664,27.314814814814813
15.679190751445088,27.64976958525346,16.589861751152075,27.64976958525346
15.751445086705202,27.522935779816514,16.51376146788991,27.522935779816514
15.823699421965317,27.397260273972602,16.43835616438356,27.397260273972602
15.895953757225435,27.727272727272727,16.363636363636363,27.727272727272727
15.96820809248555,28.054298642533936,16.289592760180994,28.054298642533936
16.040462427745663,28.37837837837838,16.216216216216218,28.37837837837838
16.11271676300578,28.251121076233183,16.143497757847534,28.251121076233183
16.184971098265898,28.125,16.071428571428573,28.125
16.257225433526013,28.444444444444443,16.444444444444446,28.444444444444443
16.329479768786126,28.31858407079646,16.8141592920354,28.31858407079646
16.40173410404624,28.634361233480178,16.740088105726873,28.634361233480178
16.473988439306357,28.50877192982456,17.105263157894736,28.50877192982456
